season;race_num;race_name;race_date;driver;car;team;team_group;rank;grid;laps;retired;ptsl
5;12;2019 New York City;13/07/2019;Felipe Massa;19;Venturi;VENTURI;99;20;36;1;0,0,0
5;12;2019 New York City;13/07/2019;Alex Lynn;3;Jaguar;JAGUAR;99;3;36;1;0,0,0
5;12;2019 New York City;13/07/2019;Edoardo Mortara;48;Venturi;VENTURI;99;21;36;1;0,0,0
5;12;2019 New York City;13/07/2019;Maximilian Günther;6;Dragon-Penske;DRAGON;99;11;36;1;0,0,0
5;12;2019 New York City;13/07/2019;Robin Frijns;4;Virgin-Audi;VIRGIN;99;9;36;1;0,0,0
5;12;2019 New York City;13/07/2019;Tom Dillmann;8;NIO;NIO_NEXTEV;99;12;36;1;0,0,0
5;13;2019 New York City race 2;14/07/2019;Robin Frijns;4;Virgin-Audi;VIRGIN;1;2;36;0;25,0,0
5;13;2019 New York City race 2;14/07/2019;Alexander Sims;27;Andretti-BMW;BMW_ANDRETTI;2;1;36;0;18,3,0
5;13;2019 New York City race 2;14/07/2019;Sebastien Buemi;23;e.Dams-Nissan;NISSAN_RENAULT;3;3;36;0;15,0,0
5;13;2019 New York City race 2;14/07/2019;Sam Bird;2;Virgin-Audi;VIRGIN;4;4;36;0;12,0,0
5;13;2019 New York City race 2;14/07/2019;Daniel Abt;66;Audi;AUDI;5;6;36;0;10,0,1
5;13;2019 New York City race 2;14/07/2019;Oliver Rowland;22;e.Dams-Nissan;NISSAN_RENAULT;6;7;36;0;8,0,0
5;13;2019 New York City race 2;14/07/2019;Jean-Éric Vergne;25;Techeetah-DS;TECHEETAH;7;12;36;0;6,0,0
5;13;2019 New York City race 2;14/07/2019;Stoffel Vandoorne;5;HWA-Venturi;MERCEDES;8;5;36;0;4,0,0
5;13;2019 New York City race 2;14/07/2019;António Felix da Costa;28;Andretti-BMW;BMW_ANDRETTI;9;14;36;0;2,0,0
5;13;2019 New York City race 2;14/07/2019;Gary Paffett;17;HWA-Venturi;MERCEDES;10;9;36;0;1,0,0
5;13;2019 New York City race 2;14/07/2019;Jerôme d'Ambrosio;64;Mahindra;MAHINDRA;11;16;36;0;0,0,0
5;13;2019 New York City race 2;14/07/2019;Pascal Wehrlein;94;Mahindra;MAHINDRA;12;17;36;0;0,0,0
5;13;2019 New York City race 2;14/07/2019;Oliver Turvey;16;NIO;NIO_NEXTEV;13;15;36;0;0,0,0
5;13;2019 New York City race 2;14/07/2019;Tom Dillmann;8;NIO;NIO_NEXTEV;14;20;36;0;0,0,0
5;13;2019 New York City race 2;14/07/2019;Felipe Massa;19;Venturi;VENTURI;15;22;36;0;0,0,0
5;13;2019 New York City race 2;14/07/2019;Alex Lynn;3;Jaguar;JAGUAR;16;21;36;0;0,0,0
5;13;2019 New York City race 2;14/07/2019;Mitch Evans;20;Jaguar;JAGUAR;17;8;36;0;0,0,0
5;13;2019 New York City race 2;14/07/2019;Lucas di Grassi;11;Audi;AUDI;99;11;36;1;0,0,0
5;13;2019 New York City race 2;14/07/2019;Maximilian Günther;6;Dragon-Penske;DRAGON;99;18;36;1;0,0,0
5;13;2019 New York City race 2;14/07/2019;Andre Lotterer;36;Techeetah-DS;TECHEETAH;99;19;36;1;0,0,0
5;13;2019 New York City race 2;14/07/2019;Edoardo Mortara;48;Venturi;VENTURI;99;10;36;1;0,0,0
5;13;2019 New York City race 2;14/07/2019;Jose María López;7;Dragon-Penske;DRAGON;99;13;36;1;0,0,0
6;1;2019 Diriyah;22/11/2019;Sam Bird;2;Virgin-Audi;VIRGIN;1;5;34;0;25,0,1
6;1;2019 Diriyah;22/11/2019;Andre Lotterer;36;Porsche;PORSCHE;2;7;34;0;18,0,0
6;1;2019 Diriyah;22/11/2019;Stoffel Vandoorne;5;Mercedes;MERCEDES;3;2;34;0;15,0,0
6;1;2019 Diriyah;22/11/2019;Oliver Rowland;22;e.dams-Nissan;NISSAN_RENAULT;4;8;34;0;12,0,0
6;1;2019 Diriyah;22/11/2019;Robin Frijns;4;Virgin-Audi;VIRGIN;5;12;34;0;10,0,0
6;1;2019 Diriyah;22/11/2019;Nyck de Vries;17;Mercedes;MERCEDES;6;3;34;0;8,0,0
6;1;2019 Diriyah;22/11/2019;Edoardo Mortara;48;Venturi-Mercedes;VENTURI;7;4;34;0;6,0,0
6;1;2019 Diriyah;22/11/2019;Alexander Sims;27;Andretti-BMW;BMW_ANDRETTI;8;1;34;0;4,3,0
6;1;2019 Diriyah;22/11/2019;Jerôme d'Ambrosio;64;Mahindra;MAHINDRA;9;6;34;0;2,0,0
6;1;2019 Diriyah;22/11/2019;Mitch Evans;20;Jaguar;JAGUAR;10;16;34;0;1,0,1
6;1;2019 Diriyah;22/11/2019;Pascal Wehrlein;94;Mahindra;MAHINDRA;11;13;34;0;0,0,0
6;1;2019 Diriyah;22/11/2019;Felipe Massa;19;Venturi-Mercedes;VENTURI;12;17;34;0;0,0,0
6;1;2019 Diriyah;22/11/2019;Lucas di Grassi;11;Audi;AUDI;13;19;34;0;0,0,0
6;1;2019 Diriyah;22/11/2019;António Felix da Costa;13;Techeetah-DS;TECHEETAH;14;21;34;0;0,0,0
6;1;2019 Diriyah;22/11/2019;Oliver Turvey;3;NIO;NIO_NEXTEV;15;10;34;0;0,0,0
6;1;2019 Diriyah;22/11/2019;James Calado;51;Jaguar;JAGUAR;16;24;34;0;0,0,0
6;1;2019 Diriyah;22/11/2019;Neel Jani;18;Porsche;PORSCHE;17;20;34;0;0,0,0
6;1;2019 Diriyah;22/11/2019;Maximilian Günther;28;Andretti-BMW;BMW_ANDRETTI;18;8;34;0;0,0,0
6;1;2019 Diriyah;22/11/2019;Brendon Hartley;6;Dragon-Penske;DRAGON;19;18;34;0;0,0,0
6;1;2019 Diriyah;22/11/2019;Ma Qing Hua;33;NIO;NIO_NEXTEV;20;22;34;0;0,0,0
6;1;2019 Diriyah;22/11/2019;Daniel Abt;66;Audi;AUDI;99;15;34;1;0,0,0
6;1;2019 Diriyah;22/11/2019;Jean-Éric Vergne;25;Techeetah-DS;TECHEETAH;99;11;34;1;0,0,0
6;1;2019 Diriyah;22/11/2019;Nico Müller;7;Dragon-Penske;DRAGON;99;23;34;1;0,0,0
6;1;2019 Diriyah;22/11/2019;Sebastien Buemi;23;e.dams-Nissan;NISSAN_RENAULT;99;14;34;1;0,0,0
6;2;2019 Diriyah race 2;23/11/2019;Alexander Sims;27;Andretti-BMW;BMW_ANDRETTI;1;1;30;0;25,3,0
6;2;2019 Diriyah race 2;23/11/2019;Lucas di Grassi;11;Audi;AUDI;2;3;30;0;18,0,0
6;2;2019 Diriyah race 2;23/11/2019;Stoffel Vandoorne;5;Mercedes;MERCEDES;3;11;30;0;15,0,0
6;2;2019 Diriyah race 2;23/11/2019;Edoardo Mortara;48;Venturi-Mercedes;VENTURI;4;8;30;0;12,0,0
6;2;2019 Diriyah race 2;23/11/2019;Oliver Rowland;22;e.dams-Nissan;NISSAN_RENAULT;5;16;30;0;10,0,0
6;2;2019 Diriyah race 2;23/11/2019;Daniel Abt;66;Audi;AUDI;6;14;30;0;8,0,0
6;2;2019 Diriyah race 2;23/11/2019;James Calado;51;Jaguar;JAGUAR;7;21;30;0;6,0,0
6;2;2019 Diriyah race 2;23/11/2019;Jean-Éric Vergne;25;Techeetah-DS;TECHEETAH;8;24;30;0;4,0,0
6;2;2019 Diriyah race 2;23/11/2019;Brendon Hartley;6;Dragon-Penske;DRAGON;9;19;30;0;2,0,0
6;2;2019 Diriyah race 2;23/11/2019;António Felix da Costa;13;Techeetah-DS;TECHEETAH;10;5;30;0;1,0,2
6;2;2019 Diriyah race 2;23/11/2019;Maximilian Günther;28;Andretti-BMW;BMW_ANDRETTI;11;9;30;0;0,0,0
6;2;2019 Diriyah race 2;23/11/2019;Sebastien Buemi;23;e.dams-Nissan;NISSAN_RENAULT;12;2;30;0;0,0,0
6;2;2019 Diriyah race 2;23/11/2019;Neel Jani;18;Porsche;PORSCHE;13;18;30;0;0,0,0
6;2;2019 Diriyah race 2;23/11/2019;Andre Lotterer;36;Porsche;PORSCHE;14;10;30;0;0,0,0
6;2;2019 Diriyah race 2;23/11/2019;Pascal Wehrlein;94;Mahindra;MAHINDRA;15;13;30;0;0,0,0
6;2;2019 Diriyah race 2;23/11/2019;Nyck de Vries;17;Mercedes;MERCEDES;16;23;30;0;0,0,0
6;2;2019 Diriyah race 2;23/11/2019;Felipe Massa;19;Venturi-Mercedes;VENTURI;17;15;30;0;0,0,0
6;2;2019 Diriyah race 2;23/11/2019;Mitch Evans;20;Jaguar;JAGUAR;18;6;30;0;0,0,0
6;2;2019 Diriyah race 2;23/11/2019;Ma Qing Hua;33;NIO;NIO_NEXTEV;19;20;30;0;0,0,0
6;2;2019 Diriyah race 2;23/11/2019;Jerôme d'Ambrosio;64;Mahindra;MAHINDRA;99;4;30;1;0,0,0
6;2;2019 Diriyah race 2;23/11/2019;Nico Müller;7;Dragon-Penske;DRAGON;99;22;30;1;0,0,0
6;2;2019 Diriyah race 2;23/11/2019;Oliver Turvey;3;NIO;NIO_NEXTEV;99;17;30;1;0,0,0
6;2;2019 Diriyah race 2;23/11/2019;Robin Frijns;4;Virgin-Audi;VIRGIN;99;12;30;1;0,0,0
6;2;2019 Diriyah race 2;23/11/2019;Sam Bird;2;Virgin-Audi;VIRGIN;99;7;30;1;0,0,0
6;3;2020 Santiago;18/01/2020;Maximilian Günther;28;Andretti-BMW;BMW_ANDRETTI;1;2;40;0;25,0,0
6;3;2020 Santiago;18/01/2020;António Felix da Costa;13;Techeetah-DS;TECHEETAH;2;10;40;0;18,0,0
6;3;2020 Santiago;18/01/2020;Mitch Evans;20;Jaguar;JAGUAR;3;1;40;0;15,3,1
6;3;2020 Santiago;18/01/2020;Pascal Wehrlein;94;Mahindra;MAHINDRA;4;3;40;0;12,0,0
6;3;2020 Santiago;18/01/2020;Nyck de Vries;17;Mercedes;MERCEDES;5;8;40;0;10,0,0
6;3;2020 Santiago;18/01/2020;Stoffel Vandoorne;5;Mercedes;MERCEDES;6;9;40;0;8,0,0
6;3;2020 Santiago;18/01/2020;Lucas di Grassi;11;Audi;AUDI;7;22;40;0;6,0,0
6;3;2020 Santiago;18/01/2020;James Calado;51;Jaguar;JAGUAR;8;18;40;0;4,0,0
6;3;2020 Santiago;18/01/2020;Felipe Massa;19;Venturi-Mercedes;VENTURI;9;4;40;0;2,0,0
6;3;2020 Santiago;18/01/2020;Sam Bird;2;Virgin-Audi;VIRGIN;10;16;40;0;1,0,1
6;3;2020 Santiago;18/01/2020;Oliver Turvey;3;NIO;NIO_NEXTEV;11;5;40;0;0,0,0
6;3;2020 Santiago;18/01/2020;Nico Müller;7;Dragon-Penske;DRAGON;12;19;40;0;0,0,0
6;3;2020 Santiago;18/01/2020;Sebastien Buemi;23;e.dams-Nissan;NISSAN_RENAULT;13;6;40;0;0,0,0
6;3;2020 Santiago;18/01/2020;Daniel Abt;66;Audi;AUDI;14;13;40;0;0,0,0
6;3;2020 Santiago;18/01/2020;Robin Frijns;4;Virgin-Audi;VIRGIN;15;21;40;0;0,0,0
6;3;2020 Santiago;18/01/2020;Ma Qing Hua;33;NIO;NIO_NEXTEV;16;24;40;0;0,0,0
6;3;2020 Santiago;18/01/2020;Oliver Rowland;22;e.dams-Nissan;NISSAN_RENAULT;17;23;40;0;0,0,0
6;3;2020 Santiago;18/01/2020;Alexander Sims;27;Andretti-BMW;BMW_ANDRETTI;99;15;40;1;0,0,0
6;3;2020 Santiago;18/01/2020;Andre Lotterer;36;Porsche;PORSCHE;99;14;40;1;0,0,0
6;3;2020 Santiago;18/01/2020;Brendon Hartley;6;Dragon-Penske;DRAGON;99;17;40;1;0,0,0
6;3;2020 Santiago;18/01/2020;Edoardo Mortara;48;Venturi-Mercedes;VENTURI;99;7;40;1;0,0,0
6;3;2020 Santiago;18/01/2020;Jerôme d'Ambrosio;64;Mahindra;MAHINDRA;99;20;40;0;0,0,0
6;3;2020 Santiago;18/01/2020;Jean-Éric Vergne;25;Techeetah-DS;TECHEETAH;99;11;40;1;0,0,0
6;3;2020 Santiago;18/01/2020;Neel Jani;18;Porsche;PORSCHE;99;12;40;1;0,0,0
6;4;2020 Mexico City;15/02/2020;Mitch Evans;20;Jaguar;JAGUAR;1;2;36;0;25,0,1
6;4;2020 Mexico City;15/02/2020;António Felix da Costa;13;Techeetah-DS;TECHEETAH;2;9;36;0;18,0,0
6;4;2020 Mexico City;15/02/2020;Sebastien Buemi;23;e.dams-Nissan;NISSAN_RENAULT;3;4;36;0;15,0,0
6;4;2020 Mexico City;15/02/2020;Jean-Éric Vergne;25;Techeetah-DS;TECHEETAH;4;8;36;0;12,0,0
6;4;2020 Mexico City;15/02/2020;Alexander Sims;27;Andretti-BMW;BMW_ANDRETTI;5;18;36;0;10,0,1
6;4;2020 Mexico City;15/02/2020;Lucas di Grassi;11;Audi;AUDI;6;15;36;0;8,0,0
6;4;2020 Mexico City;15/02/2020;Oliver Rowland;22;e.dams-Nissan;NISSAN_RENAULT;7;12;36;0;6,0,0
6;4;2020 Mexico City;15/02/2020;Edoardo Mortara;48;Venturi-Mercedes;VENTURI;8;11;36;0;4,0,0
6;4;2020 Mexico City;15/02/2020;Pascal Wehrlein;94;Mahindra;MAHINDRA;9;24;36;0;2,0,0
6;4;2020 Mexico City;15/02/2020;Jerôme d'Ambrosio;64;Mahindra;MAHINDRA;10;23;36;0;1,0,0
6;4;2020 Mexico City;15/02/2020;Maximilian Günther;28;Andretti-BMW;BMW_ANDRETTI;11;16;36;0;0,0,0
6;4;2020 Mexico City;15/02/2020;Brendon Hartley;6;Dragon-Penske;DRAGON;12;13;36;0;0,0,0
6;4;2020 Mexico City;15/02/2020;Oliver Turvey;3;NIO;NIO_NEXTEV;13;21;36;0;0,0,0
6;4;2020 Mexico City;15/02/2020;Neel Jani;18;Porsche;PORSCHE;14;14;36;0;0,0,0
6;4;2020 Mexico City;15/02/2020;Andre Lotterer;36;Porsche;PORSCHE;99;1;36;1;0,3,0
6;4;2020 Mexico City;15/02/2020;Daniel Abt;66;Audi;AUDI;99;22;36;1;0,0,0
6;4;2020 Mexico City;15/02/2020;Felipe Massa;19;Venturi-Mercedes;VENTURI;99;19;36;1;0,0,0
6;4;2020 Mexico City;15/02/2020;James Calado;51;Jaguar;JAGUAR;99;17;36;1;0,0,0
6;4;2020 Mexico City;15/02/2020;Ma Qing Hua;33;NIO;NIO_NEXTEV;99;20;36;1;0,0,0
6;4;2020 Mexico City;15/02/2020;Nico Müller;7;Dragon-Penske;DRAGON;99;7;36;1;0,0,0
6;4;2020 Mexico City;15/02/2020;Nyck de Vries;17;Mercedes;MERCEDES;99;3;36;1;0,0,0
6;4;2020 Mexico City;15/02/2020;Robin Frijns;4;Virgin-Audi;VIRGIN;99;6;36;1;0,0,0
6;4;2020 Mexico City;15/02/2020;Sam Bird;2;Virgin-Audi;VIRGIN;99;5;36;1;0,0,0
6;4;2020 Mexico City;15/02/2020;Stoffel Vandoorne;5;Mercedes;MERCEDES;99;10;36;0;0,0,0
6;5;2020 Marrakesh;29/02/2020;António Felix da Costa;13;Techeetah-DS;TECHEETAH;1;1;34;0;25,3,0
6;5;2020 Marrakesh;29/02/2020;Maximilian Günther;28;Andretti-BMW;BMW_ANDRETTI;2;2;34;0;18,0,1
6;5;2020 Marrakesh;29/02/2020;Jean-Éric Vergne;25;Techeetah-DS;TECHEETAH;3;11;34;0;15,0,0
6;5;2020 Marrakesh;29/02/2020;Sebastien Buemi;23;e.dams-Nissan;NISSAN_RENAULT;4;6;34;0;12,0,0
6;5;2020 Marrakesh;29/02/2020;Edoardo Mortara;48;Venturi-Mercedes;VENTURI;5;5;34;0;10,0,0
6;5;2020 Marrakesh;29/02/2020;Mitch Evans;20;Jaguar;JAGUAR;6;24;34;0;8,0,1
6;5;2020 Marrakesh;29/02/2020;Lucas di Grassi;11;Audi;AUDI;7;13;34;0;6,0,0
6;5;2020 Marrakesh;29/02/2020;Andre Lotterer;36;Porsche;PORSCHE;8;3;34;0;4,0,0
6;5;2020 Marrakesh;29/02/2020;Oliver Rowland;22;e.dams-Nissan;NISSAN_RENAULT;9;9;34;0;2,0,0
6;5;2020 Marrakesh;29/02/2020;Sam Bird;2;Virgin-Audi;VIRGIN;10;14;34;0;1,0,0
6;5;2020 Marrakesh;29/02/2020;Nyck de Vries;17;Mercedes;MERCEDES;11;4;34;0;0,0,0
6;5;2020 Marrakesh;29/02/2020;Robin Frijns;4;Virgin-Audi;VIRGIN;12;22;34;0;0,0,0
6;5;2020 Marrakesh;29/02/2020;Jerôme d'Ambrosio;64;Mahindra;MAHINDRA;13;7;34;0;0,0,0
6;5;2020 Marrakesh;29/02/2020;Daniel Abt;66;Audi;AUDI;14;18;34;0;0,0,0
6;5;2020 Marrakesh;29/02/2020;Stoffel Vandoorne;5;Mercedes;MERCEDES;15;17;34;0;0,0,0
6;5;2020 Marrakesh;29/02/2020;James Calado;51;Jaguar;JAGUAR;16;10;34;0;0,0,0
6;5;2020 Marrakesh;29/02/2020;Felipe Massa;19;Venturi-Mercedes;VENTURI;17;20;34;0;0,0,0
6;5;2020 Marrakesh;29/02/2020;Neel Jani;18;Porsche;PORSCHE;18;23;34;0;0,0,0
6;5;2020 Marrakesh;29/02/2020;Brendon Hartley;6;Dragon-Penske;DRAGON;19;12;34;0;0,0,0
6;5;2020 Marrakesh;29/02/2020;Nico Müller;7;Dragon-Penske;DRAGON;20;16;34;0;0,0,0
6;5;2020 Marrakesh;29/02/2020;Oliver Turvey;3;NIO;NIO_NEXTEV;21;19;34;0;0,0,0
6;5;2020 Marrakesh;29/02/2020;Pascal Wehrlein;94;Mahindra;MAHINDRA;22;15;34;0;0,0,0
6;5;2020 Marrakesh;29/02/2020;Ma Qing Hua;33;NIO;NIO_NEXTEV;23;21;34;0;0,0,0
6;5;2020 Marrakesh;29/02/2020;Alexander Sims;27;Andretti-BMW;BMW_ANDRETTI;99;8;34;1;0,0,0
6;6;2020 Berlin;05/08/2020;António Felix da Costa;13;Techeetah-DS;TECHEETAH;1;1;36;0;25,3,2
6;6;2020 Berlin;05/08/2020;Andre Lotterer;36;Porsche;PORSCHE;2;3;36;0;18,0,0
6;6;2020 Berlin;05/08/2020;Sam Bird;2;Virgin-Audi;VIRGIN;3;7;36;0;15,0,0
6;6;2020 Berlin;05/08/2020;Nyck de Vries;17;Mercedes;MERCEDES;4;5;36;0;12,0,0
6;6;2020 Berlin;05/08/2020;Jerôme d'Ambrosio;64;Mahindra;MAHINDRA;5;6;36;0;10,0,0
6;6;2020 Berlin;05/08/2020;Stoffel Vandoorne;5;Mercedes;MERCEDES;6;15;36;0;8,0,0
6;6;2020 Berlin;05/08/2020;Sebastien Buemi;23;e.dams-Nissan;NISSAN_RENAULT;7;4;36;0;6,0,0
6;6;2020 Berlin;05/08/2020;Lucas di Grassi;11;Audi;AUDI;8;20;36;0;4,0,0
6;6;2020 Berlin;05/08/2020;Alexander Sims;27;Andretti-BMW;BMW_ANDRETTI;9;16;36;0;2,0,0
6;6;2020 Berlin;05/08/2020;Rene Rast;66;Audi;AUDI;10;13;36;0;1,0,0
6;6;2020 Berlin;05/08/2020;Neel Jani;18;Porsche;PORSCHE;11;17;36;0;0,0,0
6;6;2020 Berlin;05/08/2020;Alex Lynn;94;Mahindra;MAHINDRA;12;11;36;0;0,0,0
6;6;2020 Berlin;05/08/2020;Mitch Evans;20;Jaguar;JAGUAR;13;8;36;0;0,0,0
6;6;2020 Berlin;05/08/2020;Oliver Rowland;22;e.dams-Nissan;NISSAN_RENAULT;14;26;36;0;0,0,0
6;6;2020 Berlin;05/08/2020;James Calado;51;Jaguar;JAGUAR;15;24;36;0;0,0,0
6;6;2020 Berlin;05/08/2020;Oliver Turvey;3;NIO;NIO_NEXTEV;16;18;36;0;0,0,0
6;6;2020 Berlin;05/08/2020;Edoardo Mortara;48;Venturi-Mercedes;VENTURI;17;14;36;0;0,0,0
6;6;2020 Berlin;05/08/2020;Daniel Abt;33;NIO;NIO_NEXTEV;18;21;36;0;0,0,0
6;6;2020 Berlin;05/08/2020;Felipe Massa;19;Venturi-Mercedes;VENTURI;99;9;36;1;0,0,0
6;6;2020 Berlin;05/08/2020;Jean-Éric Vergne;25;Techeetah-DS;TECHEETAH;99;2;36;0;0,0,0
6;6;2020 Berlin;05/08/2020;Maximilian Günther;28;Andretti-BMW;BMW_ANDRETTI;99;12;36;1;0,0,0
6;6;2020 Berlin;05/08/2020;Nico Müller;7;Dragon-Penske;DRAGON;99;19;36;0;0,0,0
6;6;2020 Berlin;05/08/2020;Robin Frijns;4;Virgin-Audi;VIRGIN;99;10;36;1;0,0,0
6;6;2020 Berlin;05/08/2020;Sergio Sette Câmara;6;Dragon-Penske;DRAGON;99;22;36;1;0,0,0
6;7;2020 Berlin race 2;06/08/2020;António Felix da Costa;13;Techeetah-DS;TECHEETAH;1;1;38;0;25,3,0
6;7;2020 Berlin race 2;06/08/2020;Sebastien Buemi;23;e.dams-Nissan;NISSAN_RENAULT;2;2;38;0;18,0,1
6;7;2020 Berlin race 2;06/08/2020;Lucas di Grassi;11;Audi;AUDI;3;6;38;0;15,0,0
6;7;2020 Berlin race 2;06/08/2020;Robin Frijns;4;Virgin-Audi;VIRGIN;4;5;38;0;12,0,0
6;7;2020 Berlin race 2;06/08/2020;Stoffel Vandoorne;5;Mercedes;MERCEDES;5;13;38;0;10,0,1
6;7;2020 Berlin race 2;06/08/2020;Sam Bird;2;Virgin-Audi;VIRGIN;6;9;38;0;8,0,0
6;7;2020 Berlin race 2;06/08/2020;Oliver Rowland;22;e.dams-Nissan;NISSAN_RENAULT;7;7;38;0;6,0,0
6;7;2020 Berlin race 2;06/08/2020;Edoardo Mortara;48;Venturi-Mercedes;VENTURI;8;10;38;0;4,0,0
6;7;2020 Berlin race 2;06/08/2020;Andre Lotterer;36;Porsche;PORSCHE;9;12;38;0;2,0,0
6;7;2020 Berlin race 2;06/08/2020;Jean-Éric Vergne;25;Techeetah-DS;TECHEETAH;10;8;38;0;1,0,0
6;7;2020 Berlin race 2;06/08/2020;Alex Lynn;94;Mahindra;MAHINDRA;11;3;38;0;0,0,0
6;7;2020 Berlin race 2;06/08/2020;Mitch Evans;20;Jaguar;JAGUAR;12;16;38;0;0,0,0
6;7;2020 Berlin race 2;06/08/2020;Rene Rast;66;Audi;AUDI;13;26;38;0;0,0,0
6;7;2020 Berlin race 2;06/08/2020;Nico Müller;7;Dragon-Penske;DRAGON;14;18;38;0;0,0,0
6;7;2020 Berlin race 2;06/08/2020;Neel Jani;18;Porsche;PORSCHE;15;19;38;0;0,0,0
6;7;2020 Berlin race 2;06/08/2020;Daniel Abt;33;NIO;NIO_NEXTEV;16;21;38;0;0,0,0
6;7;2020 Berlin race 2;06/08/2020;Sergio Sette Câmara;6;Dragon-Penske;DRAGON;17;20;38;0;0,0,0
6;7;2020 Berlin race 2;06/08/2020;Oliver Turvey;3;NIO;NIO_NEXTEV;18;15;38;0;0,0,0
6;7;2020 Berlin race 2;06/08/2020;Alexander Sims;27;Andretti-BMW;BMW_ANDRETTI;19;26;38;0;0,0,0
6;7;2020 Berlin race 2;06/08/2020;James Calado;51;Jaguar;JAGUAR;20;22;38;0;0,0,0
6;7;2020 Berlin race 2;06/08/2020;Felipe Massa;19;Venturi-Mercedes;VENTURI;99;17;38;0;0,0,0
6;7;2020 Berlin race 2;06/08/2020;Jerôme d'Ambrosio;64;Mahindra;MAHINDRA;99;14;38;1;0,0,0
6;7;2020 Berlin race 2;06/08/2020;Maximilian Günther;28;Andretti-BMW;BMW_ANDRETTI;99;11;38;1;0,0,0
6;7;2020 Berlin race 2;06/08/2020;Nyck de Vries;17;Mercedes;MERCEDES;99;4;38;1;0,0,0
6;8;2020 Berlin race 3;08/08/2020;Maximilian Günther;28;Andretti-BMW;BMW_ANDRETTI;1;2;35;0;25,0,0
6;8;2020 Berlin race 3;08/08/2020;Robin Frijns;4;Virgin-Audi;VIRGIN;2;6;35;0;18,0,0
6;8;2020 Berlin race 3;08/08/2020;Jean-Éric Vergne;25;Techeetah-DS;TECHEETAH;3;1;35;0;15,3,1
6;8;2020 Berlin race 3;08/08/2020;António Felix da Costa;13;Techeetah-DS;TECHEETAH;4;8;35;0;12,0,0
6;8;2020 Berlin race 3;08/08/2020;Andre Lotterer;36;Porsche;PORSCHE;5;7;35;0;10,0,0
6;8;2020 Berlin race 3;08/08/2020;Oliver Rowland;22;e.dams-Nissan;NISSAN_RENAULT;6;9;35;0;8,0,0
6;8;2020 Berlin race 3;08/08/2020;Jerôme d'Ambrosio;64;Mahindra;MAHINDRA;7;3;35;0;6,0,0
6;8;2020 Berlin race 3;08/08/2020;Lucas di Grassi;11;Audi;AUDI;8;10;35;0;4,0,0
6;8;2020 Berlin race 3;08/08/2020;Mitch Evans;20;Jaguar;JAGUAR;9;19;35;0;2,0,1
6;8;2020 Berlin race 3;08/08/2020;Alexander Sims;27;Andretti-BMW;BMW_ANDRETTI;10;16;35;0;1,0,0
6;8;2020 Berlin race 3;08/08/2020;Sebastien Buemi;23;e.dams-Nissan;NISSAN_RENAULT;11;15;35;0;0,0,0
6;8;2020 Berlin race 3;08/08/2020;Nico Müller;7;Dragon-Penske;DRAGON;12;23;35;0;0,0,0
6;8;2020 Berlin race 3;08/08/2020;Sam Bird;2;Virgin-Audi;VIRGIN;13;20;35;0;0,0,0
6;8;2020 Berlin race 3;08/08/2020;Edoardo Mortara;48;Venturi-Mercedes;VENTURI;14;14;35;0;0,0,0
6;8;2020 Berlin race 3;08/08/2020;Daniel Abt;33;NIO;NIO_NEXTEV;15;22;35;0;0,0,0
6;8;2020 Berlin race 3;08/08/2020;Oliver Turvey;3;NIO;NIO_NEXTEV;16;24;35;0;0,0,0
6;8;2020 Berlin race 3;08/08/2020;Alex Lynn;94;Mahindra;MAHINDRA;17;5;35;0;0,0,0
6;8;2020 Berlin race 3;08/08/2020;Nyck de Vries;17;Mercedes;MERCEDES;18;13;35;0;0,0,0
6;8;2020 Berlin race 3;08/08/2020;Felipe Massa;19;Venturi-Mercedes;VENTURI;19;12;35;0;0,0,0
6;8;2020 Berlin race 3;08/08/2020;James Calado;51;Jaguar;JAGUAR;99;17;35;1;0,0,0
6;8;2020 Berlin race 3;08/08/2020;Neel Jani;18;Porsche;PORSCHE;99;18;35;1;0,0,0
6;8;2020 Berlin race 3;08/08/2020;Rene Rast;66;Audi;AUDI;99;21;35;1;0,0,0
6;8;2020 Berlin race 3;08/08/2020;Sergio Sette Câmara;6;Dragon-Penske;DRAGON;99;11;35;1;0,0,0
6;8;2020 Berlin race 3;08/08/2020;Stoffel Vandoorne;5;Mercedes;MERCEDES;99;4;35;1;0,0,0
6;9;2020 Berlin race 4;09/08/2020;Jean-Éric Vergne;25;Techeetah-DS;TECHEETAH;1;1;37;0;25,3,1
6;9;2020 Berlin race 4;09/08/2020;António Felix da Costa;13;Techeetah-DS;TECHEETAH;2;2;37;0;18,0,1
6;9;2020 Berlin race 4;09/08/2020;Sebastien Buemi;23;e.dams-Nissan;NISSAN_RENAULT;3;4;37;0;15,0,0
6;9;2020 Berlin race 4;09/08/2020;Nyck de Vries;17;Mercedes;MERCEDES;4;5;37;0;12,0,0
6;9;2020 Berlin race 4;09/08/2020;Oliver Rowland;22;e.dams-Nissan;NISSAN_RENAULT;5;3;37;0;10,0,0
6;9;2020 Berlin race 4;09/08/2020;Lucas di Grassi;11;Audi;AUDI;6;12;37;0;8,0,0
6;9;2020 Berlin race 4;09/08/2020;Mitch Evans;20;Jaguar;JAGUAR;7;11;37;0;6,0,0
6;9;2020 Berlin race 4;09/08/2020;Andre Lotterer;36;Porsche;PORSCHE;8;18;37;0;4,0,0
